simtype,avg(c0),avg(c1),avg(c2),avg(c3),avg(c4),avg(c5),avg(c6),avg(c7),avg(c8),avg(c9),avg(c10),avg(c11),avg(c12),avg(c13),avg(c14),avg(c15),avg(c16),avg(c17),avg(c18),avg(c19),avg(c20),avg(c21),avg(c22),avg(c23),avg(c24),avg(c25),avg(c26),avg(c27),avg(c28),avg(c29),avg(c30),avg(c31),avg(c32),avg(c33),avg(c34),avg(c35),avg(c36),avg(c37),avg(c38),avg(c39),avg(c40),avg(c41),avg(c42),avg(c43),avg(c44),avg(c45),avg(c46),avg(c47),avg(c48),avg(c49),avg(c50),avg(c51),avg(c52),avg(c53),avg(c54),avg(c55),avg(c56),avg(c57),avg(c58),avg(c59),avg(c60),avg(c61),avg(c62),avg(c63),avg(c64),avg(c65),avg(c66),avg(c67),avg(c68),avg(c69),avg(c70),avg(c71),avg(c72),avg(c73),avg(c74),avg(c75),avg(c76),avg(c77),avg(c78),avg(c79),avg(c80),avg(c81),avg(c82),avg(c83),avg(c84),avg(c85),avg(c86),avg(c87),avg(c88),avg(c89),avg(c90),avg(c91),avg(c92),avg(c93),avg(c94),avg(c95),avg(c96),avg(c97),avg(c98),avg(c99)
3,6.279745861429307E-17,-1.7512979866296517E-8,-7.738999556750059E-8,-1.9847902876790613E-7,-4.1609819163568317E-7,-7.82103234087117E-7,-1.3442026101984083E-6,-2.177998248953372E-6,-3.3897958928719163E-6,-5.056196823716164E-6,-7.277524855453521E-6,-1.0220028343610466E-5,-1.3989987201057374E-5,-1.8725960399024188E-5,-2.4576977011747658E-5,-3.1710986513644456E-5,-4.0343962609767914E-5,-5.063498392701149E-5,-6.27699599135667E-5,-7.686303579248487E-5,-9.321090183220804E-5,-1.1204896145500243E-4,-1.3354910770431162E-4,-1.5790098113939167E-4,-1.8532511312514545E-4,-2.1612499840557576E-4,-2.5055399164557456E-4,-2.8873003320768477E-4,-3.3086606999859213E-4,-3.7729906616732476E-4,-4.2822405230253936E-4,-4.837227752432227E-4,-5.443931207992136E-4,-6.100359722040593E-4,-6.810499471612275E-4,-7.576402276754379E-4,-8.401201572269201E-4,-9.284503525123E-4,-0.0010231799213215708,-0.0011239803628996015,-0.0012312599923461677,-0.0013455197447910904,-0.0014664798509329557,-0.0015944199869409204,-0.0017295699566602708,-0.001871989294886589,-0.0020217303186655044,-0.002179089654237032,-0.0023437405237928034,-0.0025161096942611038,-0.0026965199154801666,-0.0028842397965490817,-0.0030798998777754605,-0.0032832993776537476,-0.0034946296364068985,-0.003713729523587972,-0.003940689633600414,-0.004175099788699299,-0.004417400259990245,-0.0046673636883497235,-0.004924697458045557,-0.005189747142139822,-0.0054619660193566235,-0.005741294476320036,-0.006027836034627398,-0.006321282218414126,-0.006621648345026187,-0.006928219401743263,-0.00724141884711571,-0.007560831948649138,-0.0078859799541533,-0.00821715935599059,-0.008553559915162623,-0.008895499911159278,-0.009242150280624629,-0.009593520010821522,-0.009949530591256917,-0.010309449397027493,-0.010673170094378293,-0.011040600342676043,-0.01141113080084324,-0.01178473955951631,-0.01216101972386241,-0.012538770586252213,-0.012919369945302605,-0.013300899090245366,-0.013683938840404152,-0.01406708937138319,-0.01445101024582982,-0.014835680334363133,-0.015219400695059448,-0.015603108966024593,-0.015986186219379306,-0.016367036005249247,-0.016746589652029797,-0.017123580421321095,-0.017498659936245532,-0.017870249506086112,-0.01823995963204652,-0.018605441343970595
1,0.25,0.2499745011329651,0.2499001994729042,0.24977290034294128,0.24959469884634017,0.24936770051717758,0.2490896999835968,0.2487627997994423,0.24838700145483017,0.2479623004794121,0.24748870134353637,0.2469651997089386,0.2463957965373993,0.24577749967575074,0.24511529952287675,0.2444031998515129,0.24364929944276809,0.2428484007716179,0.24200469851493836,0.2411210998892784,0.24019160270690917,0.2392213001847267,0.23821119964122772,0.2371631994843483,0.236074398458004,0.23494669944047927,0.23378429859876632,0.2325841009616852,0.231351101398468,0.23008629977703093,0.2287878006696701,0.22745459973812104,0.2260947972536087,0.2247032031416893,0.22328610122203826,0.2218402996659279,0.2203678995370865,0.21887199953198433,0.21735160052776337,0.21580760180950165,0.21424369961023332,0.21265900135040283,0.21105449870228768,0.20943199917674066,0.20779149942100048,0.20613690093159676,0.20446609742939473,0.20278289970010518,0.20108619686216117,0.19937589950859547,0.1976566581055522,0.19592746610287576,0.1941918907687068,0.19244479909539222,0.19069390166550876,0.18893389832228422,0.1871712990105152,0.18540500216186045,0.18363460153341293,0.18186559975147248,0.18009060211479663,0.17831720113754274,0.17654490023851394,0.17477319911122322,0.1730035975575447,0.171237500756979,0.16947439908981324,0.1677146978676319,0.1659608006477356,0.1642130009829998,0.1624707005918026,0.16073639914393426,0.15900849997997285,0.15729110091924667,0.15558250099420548,0.15388060137629508,0.15219279900193214,0.15051200091838837,0.14884359985589982,0.14718750044703482,0.14554399996995926,0.14391209930181503,0.14229510053992273,0.14069014936685562,0.13909831121563912,0.13752204924821854,0.13596234023571013,0.13441541865468026,0.13288564905524253,0.1313718691468239,0.12987453117966652,0.1283922888338566,0.1269294798374176,0.1254826694726944,0.12405237928032875,0.1226410798728466,0.12124740183353425,0.11987258046865464,0.11851536929607391,0.11717911139130592
2,0.0,6.063529603125062E-4,0.0012118849539547228,0.001815697006531991,0.0024172372766770424,0.0030154179723467676,0.003609661874361336,0.004198978008935228,0.0047824180568568405,0.005359833536203951,0.005929929995909333,0.006492049724329263,0.00704572987742722,0.007590180297847837,0.008123929786961526,0.008647719828877598,0.009160080144647509,0.009660311054904013,0.01014827067265287,0.010623310273513199,0.011084710631985217,0.01153194933431223,0.011964829836506397,0.012381820322480053,0.01278370023937896,0.013170450308825821,0.013540309516247361,0.013893940555863082,0.014230399497319014,0.014549439982511103,0.014851449418347328,0.015137849457096309,0.01540355006000027,0.015652639151085168,0.01588421097258106,0.016097129124682398,0.01629280064953491,0.01646990057779476,0.016629532468505202,0.016769677150296047,0.01689202805282548,0.016996682365424932,0.01708673497196287,0.017154981884232257,0.017208823002738426,0.01724405511486111,0.017261085991049186,0.017262616130756213,0.017249045020435005,0.017217187315691263,0.0171691409079358,0.017107120854780077,0.017029031657148152,0.01693698880262673,0.01683012009598315,0.016706508514471353,0.01657128850929439,0.016422289703041316,0.016260609752498566,0.0160855692345649,0.01589899859391153,0.01570012802258134,0.015489660808816553,0.01527014053426683,0.015037889452651143,0.01479712170548737,0.01454448038712144,0.01428629863075912,0.014016499882563949,0.013738109916448592,0.013453071005642414,0.01316262111067772,0.012861591205000878,0.012556108459830285,0.012244000472128392,0.011925599910318852,0.011602700222283602,0.01127530001103878,0.010944498796015978,0.010608399752527475,0.010269598942250014,0.009925501886755228,0.009580902103334666,0.009232899267226457,0.008884299080818892,0.008533300086855888,0.008180699683725834,0.007827800512313843,0.007474199309945107,0.007120700180530548,0.006767198257148266,0.006414699740707875,0.0060625005513429645,0.005712799169123173,0.0053642988204956055,0.005017399974167347,0.004672398790717125,0.004331699386239052,0.003992899879813194,0.0036570006981492043
