Simnum,Simtime,simtype,0,1.262626,2.525253,3.787879,5.050505,6.313131,7.575758,8.838384,10.10101,11.36364,12.62626,13.88889,15.15152,16.41414,17.67677,18.93939,20.20202,21.46465,22.72727,23.9899,25.25253,26.51515,27.77778,29.0404,30.30303,31.56566,32.82828,34.09091,35.35354,36.61616,37.87879,39.14141,40.40404,41.66667,42.92929,44.19192,45.45455,46.71717,47.9798,49.24242,50.50505,51.76768,53.0303,54.29293,55.55556,56.81818,58.08081,59.34343,60.60606,61.86869,63.13131,64.39394,65.65657,66.91919,68.18182,69.44444,70.70707,71.9697,73.23232,74.49495,75.75758,77.0202,78.28283,79.54545,80.80808,82.07071,83.33333,84.59596,85.85859,87.12121,88.38384,89.64646,90.90909,92.17172,93.43434,94.69697,95.9596,97.22222,98.48485,99.74747,101.0101,102.2727,103.5354,104.798,106.0606,107.3232,108.5859,109.8485,111.1111,112.3737,113.6364,114.899,116.1616,117.4242,118.6869,119.9495,121.2121,122.4747,123.7374,125
5,1.4515,1,0.25,0.24986,0.24945,0.24876,0.24779,0.24655,0.24504,0.24327,0.24122,0.23892,0.23636,0.23354,0.23048,0.22717,0.22363,0.21985,0.21585,0.21163,0.2072,0.20257,0.19774,0.19271,0.18751,0.18214,0.17661,0.17091,0.16508,0.1591,0.153,0.14679,0.14046,0.13403,0.12752,0.12092,0.11426,0.10753,0.10076,0.09394,0.08709,0.080218,0.073332,0.066442,0.059557,0.052685,0.045835,0.039016,0.032236,0.025503,0.018825,0.01221,0.0056646,-0.00080334,-0.0071871,-0.01348,-0.019675,-0.025767,-0.03175,-0.037618,-0.043365,-0.048987,-0.054479,-0.059836,-0.065054,-0.07013,-0.075058,-0.079837,-0.084463,-0.088933,-0.093244,-0.097394,-0.10138,-0.1052,-0.10886,-0.11235,-0.11566,-0.11881,-0.12179,-0.1246,-0.12723,-0.1297,-0.13199,-0.13411,-0.13606,-0.13784,-0.13946,-0.1409,-0.14218,-0.14329,-0.14424,-0.14502,-0.14565,-0.14612,-0.14643,-0.14658,-0.14659,-0.14644,-0.14615,-0.14571,-0.14513,-0.14441
5,1.4515,2,0,0.0083172,0.016623,0.024906,0.033155,0.041359,0.049507,0.057587,0.065589,0.073502,0.081316,0.08902,0.096604,0.10406,0.11137,0.11854,0.12555,0.13239,0.13906,0.14555,0.15185,0.15795,0.16385,0.16953,0.175,0.18025,0.18527,0.19006,0.19461,0.19892,0.20299,0.20682,0.21039,0.21371,0.21678,0.21959,0.22215,0.22446,0.22651,0.2283,0.22984,0.23112,0.23216,0.23294,0.23348,0.23377,0.23381,0.23362,0.2332,0.23254,0.23165,0.23054,0.22921,0.22767,0.22592,0.22396,0.22181,0.21946,0.21693,0.21421,0.21132,0.20826,0.20504,0.20166,0.19813,0.19446,0.19064,0.1867,0.18264,0.17845,0.17416,0.16976,0.16526,0.16067,0.15599,0.15124,0.14641,0.14152,0.13657,0.13156,0.12651,0.12142,0.11629,0.11113,0.10595,0.10075,0.095538,0.090321,0.085101,0.079887,0.074681,0.06949,0.064318,0.059171,0.054053,0.048968,0.043922,0.038918,0.033962,0.029056
5,1.4515,3,9.7145e-17,4.8264e-05,0.00019294,0.0004337,0.00076996,0.0012009,0.0017256,0.0023428,0.003051,0.0038486,0.0047337,0.0057042,0.0067579,0.0078923,0.0091049,0.010393,0.011753,0.013182,0.014677,0.016235,0.017852,0.019524,0.021247,0.023018,0.024833,0.026687,0.028576,0.030497,0.032445,0.034415,0.036404,0.038407,0.04042,0.042438,0.044457,0.046474,0.048483,0.050481,0.052463,0.054426,0.056366,0.058278,0.060159,0.062005,0.063813,0.06558,0.067301,0.068975,0.070597,0.072166,0.073677,0.07513,0.076521,0.077849,0.079111,0.080305,0.08143,0.082484,0.083467,0.084376,0.085211,0.085971,0.086656,0.087264,0.087797,0.088254,0.088635,0.08894,0.089171,0.089326,0.089409,0.089418,0.089356,0.089224,0.089023,0.088756,0.088422,0.088025,0.087567,0.087049,0.086474,0.085844,0.085161,0.084428,0.083648,0.082823,0.081956,0.08105,0.080108,0.079132,0.078126,0.077092,0.076034,0.074955,0.073857,0.072744,0.071619,0.070485,0.069345,0.068202
