0.000000000000000000e+00
1.262626000000000026e+00
2.525253000000000192e+00
3.787879000000000218e+00
5.050505000000000244e+00
6.313131000000000270e+00
7.575758000000000436e+00
8.838383999999999574e+00
1.010101000000000049e+01
1.136364000000000019e+01
1.262626000000000026e+01
1.388888999999999996e+01
1.515151999999999965e+01
1.641413999999999973e+01
1.767677000000000120e+01
1.893938999999999950e+01
2.020202000000000098e+01
2.146464999999999890e+01
2.272727000000000075e+01
2.398989999999999867e+01
2.525253000000000014e+01
2.651514999999999844e+01
2.777777999999999992e+01
2.904040000000000177e+01
3.030302999999999969e+01
3.156566000000000116e+01
3.282827999999999946e+01
3.409091000000000093e+01
3.535354000000000241e+01
3.661616000000000071e+01
3.787879000000000218e+01
3.914141000000000048e+01
4.040404000000000195e+01
4.166667000000000343e+01
4.292929000000000173e+01
4.419192000000000320e+01
4.545454999999999757e+01
4.671717000000000297e+01
4.797979999999999734e+01
4.924242000000000274e+01
5.050504999999999711e+01
5.176767999999999859e+01
5.303029999999999688e+01
5.429292999999999836e+01
5.555555999999999983e+01
5.681817999999999813e+01
5.808080999999999960e+01
5.934342999999999790e+01
6.060605999999999938e+01
6.186869000000000085e+01
6.313130999999999915e+01
6.439394000000000062e+01
6.565657000000000210e+01
6.691919000000000040e+01
6.818182000000000187e+01
6.944444000000000017e+01
7.070707000000000164e+01
7.196970000000000312e+01
7.323232000000000141e+01
7.449495000000000289e+01
7.575758000000000436e+01
7.702020000000000266e+01
7.828283000000000413e+01
7.954545000000000243e+01
8.080808000000000391e+01
8.207071000000000538e+01
8.333333000000000368e+01
8.459596000000000515e+01
8.585859000000000663e+01
8.712121000000000492e+01
8.838384000000000640e+01
8.964646000000000470e+01
9.090909000000000617e+01
9.217171999999999343e+01
9.343434000000000594e+01
9.469696999999999321e+01
9.595959999999999468e+01
9.722221999999999298e+01
9.848484999999999445e+01
9.974747000000000696e+01
1.010100999999999942e+02
1.022727000000000004e+02
1.035353999999999957e+02
1.047980000000000018e+02
1.060605999999999938e+02
1.073231999999999999e+02
1.085858999999999952e+02
1.098485000000000014e+02
1.111110999999999933e+02
1.123736999999999995e+02
1.136363999999999947e+02
1.148990000000000009e+02
1.161616000000000071e+02
1.174241999999999990e+02
1.186868999999999943e+02
1.199495000000000005e+02
1.212121000000000066e+02
1.224746999999999986e+02
1.237373999999999938e+02
1.250000000000000000e+02
